box_set_slug,category_name,card_number,player_name,team,position,rookie_card,variation_name,print_run,is_numbered,is_autograph,is_relic,is_case_hit,circulation_status,current_value,value_source,image_url,notes,_needs_review,_source_notes
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor Green,,False,False,False,,,8.25,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor Orange,,False,False,False,,,46.33,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor Pink,,False,False,False,,,4.25,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor Purple,,False,False,False,,,4.75,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor Red,,False,False,False,,,450.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor Rose Gold,,False,False,False,,,5.4,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor Yellow,,False,False,False,,,30.88,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Logofractor,,False,False,False,,,1.8,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Magenta Speckle,350,True,False,False,,,4.14,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Magenta,399,True,False,False,,,5.34,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Negative,,False,False,False,,,5.82,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Orange Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Orange Wave,25,True,False,False,,,41.8,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Orange,25,True,False,False,,,45.86,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Pink Logofractor,,False,False,False,,,6.58,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Pink,,False,False,False,,,1.93,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Prism,,False,False,False,,,1.85,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Purple Logofractor,,False,False,False,,,3.95,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Purple Sonar,275,True,False,False,,,3.83,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Purple Speckle,299,True,False,False,,,6.79,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Purple,250,True,False,False,,,2.75,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Red Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Red Wave,5,True,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Red,5,True,False,False,,,33.34,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Refractor,66,Austin Riley,,,False,Refractor,,False,False,False,,,1.69,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Rose Gold Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Sepia,,False,False,False,,,1.87,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Sub Zero FrozenFractor,,False,False,False,,,450.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Superfractor,66,Austin Riley,,,False,Superfractor,1,True,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Xfractor,,False,False,False,,,1.19,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,66,Austin Riley,,,False,Yellow Logofractor,,False,False,False,,,19.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Base,35,Avisail Garcia,,,False,Base,,False,False,False,,,0.5,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Aqua Lava,199,True,False,False,,,1.31,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Aqua,199,True,False,False,,,0.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Blue Sonar,125,True,False,False,,,1.38,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Blue Wave,75,True,False,False,,,2.32,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Blue,150,True,False,False,,,1.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Gold Wave,50,True,False,False,,,0.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Gold,50,True,False,False,,,3.75,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Green Sonar,99,True,False,False,,,0.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Green Wave,99,True,False,False,,,0.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Green,99,True,False,False,,,1.21,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Magenta Speckle,350,True,False,False,,,1.79,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Magenta,399,True,False,False,,,2.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Negative,,False,False,False,,,0.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Orange Wave,25,True,False,False,,,1.04,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Orange,25,True,False,False,,,0.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Pink,,False,False,False,,,0.73,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Prism,,False,False,False,,,0.77,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Purple Sonar,275,True,False,False,,,0.89,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Purple Speckle,299,True,False,False,,,1.44,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Purple,250,True,False,False,,,1.85,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Red Wave,5,True,False,False,,,20.66,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Red,5,True,False,False,,,1.67,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Refractor,35,Avisail Garcia,,,False,Refractor,,False,False,False,,,0.81,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Sepia,,False,False,False,,,0.4,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Sub Zero FrozenFractor,,False,False,False,,,48.4,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Superfractor,35,Avisail Garcia,,,False,Superfractor,1,True,False,False,,,127.5,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,35,Avisail Garcia,,,False,Xfractor,,False,False,False,,,1.17,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Base,11,Bo Bichette,,,False,Base,,False,False,False,,,1.39,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Aqua Lava,199,True,False,False,,,5.78,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Aqua,199,True,False,False,,,3.6,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Blue Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Blue Sonar,125,True,False,False,,,5.01,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Blue Wave,75,True,False,False,,,1.52,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Blue,150,True,False,False,,,8.75,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Gold Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Gold Wave,50,True,False,False,,,12.29,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Gold,50,True,False,False,,,14.75,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Green Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Green Sonar,99,True,False,False,,,5.69,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Green Wave,99,True,False,False,,,5.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Green,99,True,False,False,,,4.2,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Blue,,False,False,False,,,6.43,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Gold,,False,False,False,,,19.48,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Green,,False,False,False,,,4.13,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Orange,,False,False,False,,,35.04,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Pink,,False,False,False,,,4.32,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Purple,,False,False,False,,,2.93,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Red,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Rose Gold,,False,False,False,,,5.66,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor Yellow,,False,False,False,,,4.59,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Logofractor,,False,False,False,,,1.15,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Magenta Speckle,350,True,False,False,,,3.5,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Magenta,399,True,False,False,,,2.23,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Negative,,False,False,False,,,4.05,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Orange Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Orange Wave,25,True,False,False,,,15.25,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Orange,25,True,False,False,,,30.49,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Pink Logofractor,,False,False,False,,,1.84,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Pink,,False,False,False,,,1.88,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Prism,,False,False,False,,,1.78,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Purple Logofractor,,False,False,False,,,3.13,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Purple Sonar,275,True,False,False,,,5.27,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Purple Speckle,299,True,False,False,,,3.1,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Purple,250,True,False,False,,,2.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Red Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Red Wave,5,True,False,False,,,89.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Red,5,True,False,False,,,81.81,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Refractor,11,Bo Bichette,,,False,Refractor,,False,False,False,,,1.94,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Rose Gold Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Sepia,,False,False,False,,,1.33,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Sub Zero FrozenFractor,,False,False,False,,,127.5,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Superfractor,11,Bo Bichette,,,False,Superfractor,1,True,False,False,,,976.44,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Xfractor,,False,False,False,,,1.63,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,11,Bo Bichette,,,False,Yellow Logofractor,,False,False,False,,,7.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Base Rookie,54,Bo Naylor,,,True,Base,,False,False,False,,,1.77,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Aqua Lava,199,True,False,False,,,2.95,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Aqua,199,True,False,False,,,3.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Blue Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Blue Sonar,125,True,False,False,,,3.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Blue Wave,75,True,False,False,,,9.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Blue,150,True,False,False,,,2.42,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Gold Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Gold Wave,50,True,False,False,,,26.09,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Gold,50,True,False,False,,,10.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Green Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Green Sonar,99,True,False,False,,,6.41,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Green Wave,99,True,False,False,,,8.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Green,99,True,False,False,,,7.05,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Blue,,False,False,False,,,4.7,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Gold,,False,False,False,,,8.39,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Green,,False,False,False,,,4.89,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Orange,,False,False,False,,,32.52,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Pink,,False,False,False,,,2.86,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Purple,,False,False,False,,,3.63,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Red,,False,False,False,,,60.02,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Rose Gold,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor Yellow,,False,False,False,,,2.26,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Logofractor,,False,False,False,,,1.88,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Magenta Speckle,350,True,False,False,,,3.09,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Magenta,399,True,False,False,,,2.43,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Negative,,False,False,False,,,2.91,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Orange Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Orange Wave,25,True,False,False,,,22.01,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Orange,25,True,False,False,,,23.46,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Pink Logofractor,,False,False,False,,,1.74,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Pink,,False,False,False,,,1.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Prism,,False,False,False,,,1.37,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Purple Logofractor,,False,False,False,,,2.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Purple Sonar,275,True,False,False,,,3.85,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Purple Speckle,299,True,False,False,,,2.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Purple,250,True,False,False,,,2.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Red Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Red Wave,5,True,False,False,,,35.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Red,5,True,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Rookie Refractor,54,Bo Naylor,,,True,Refractor,,False,False,False,,,1.17,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Rose Gold Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Sepia,,False,False,False,,,1.23,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Sub Zero FrozenFractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Superfractor,54,Bo Naylor,,,True,Superfractor,1,True,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Xfractor,,False,False,False,,,1.57,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Rookie Refractor,54,Bo Naylor,,,True,Yellow Logofractor,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Base,176,Bobby Witt Jr.,,,False,Base,,False,False,False,,,1.77,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Aqua Lava,199,True,False,False,,,45.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Aqua,199,True,False,False,,,35.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Blue Sonar,125,True,False,False,,,69.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Blue Wave,75,True,False,False,,,19.51,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Blue,150,True,False,False,,,59.5,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Gold Wave,50,True,False,False,,,68.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Gold,50,True,False,False,,,2.17,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Green Sonar,99,True,False,False,,,49.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Green Wave,99,True,False,False,,,44.65,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Green,99,True,False,False,,,34.25,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Blue,,False,False,False,,,84.42,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Gold,,False,False,False,,,149.99,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Green,,False,False,False,,,48.64,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Orange,,False,False,False,,,213.51,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Pink,,False,False,False,,,37.34,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Purple,,False,False,False,,,30.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Red,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Rose Gold,,False,False,False,,,,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor Yellow,,False,False,False,,,55.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Logofractor,,False,False,False,,,6.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Magenta Speckle,350,True,False,False,,,28.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Magenta,399,True,False,False,,,21.63,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Negative,,False,False,False,,,20.79,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Orange Wave,25,True,False,False,,,80.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Orange,25,True,False,False,,,107.57,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Pink,,False,False,False,,,5.0,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Prism,,False,False,False,,,2.95,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Purple Sonar,275,True,False,False,,,37.78,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Purple Speckle,299,True,False,False,,,26.36,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Purple,250,True,False,False,,,27.6,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Red Wave,5,True,False,False,,,526.2,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Red,5,True,False,False,,,217.42,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Refractor,176,Bobby Witt Jr.,,,False,Refractor,,False,False,False,,,4.17,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Sepia,,False,False,False,,,3.83,sportscardspro,,,,
2023-topps-chrome-baseball-hobby,Numbered Refractor,176,Bobby Witt Jr.,,,False,Sub Zero FrozenFractor,,False,False,False,,,,sportscardspro,,,,
