box_set_slug,category_name,card_number,player_name,rookie_card,variation_name,print_run,is_numbered,is_autograph,is_relic,is_case_hit,insert_set_name,circulation_status,current_value,value_source,image_url,notes,_needs_review,_source_notes
2023-topps-chrome-baseball,Refractor,203,Francisco Alvarez,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,5.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,203,Francisco Alvarez,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,187.04,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,203,Francisco Alvarez,TRUE,Rose Gold Logofractor Gimmicks Variation,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,203,Francisco Alvarez,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,203,Francisco Alvarez,TRUE,Logofractor SP Variation,,FALSE,FALSE,FALSE,FALSE,,,10.00,sportscardspro,,,TRUE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,203,Francisco Alvarez,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,34.22,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,203,Francisco Alvarez,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,203,Francisco Álvarez,FALSE,Logofractor SP Variation Autograph,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,21.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,5.40,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,7.93,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,329.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,8.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,15.53,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.03,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,31.95,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,116.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,113.61,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.63,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,5.48,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,7.16,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,5.91,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.73,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.91,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.96,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,14.28,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.27,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,134,George Springer,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.51,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,20.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.55,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.88,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,14.95,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,213,Gerrit Cole,FALSE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.58,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Logofractor Gimmick Autograph,,FALSE,FALSE,FALSE,FALSE,,,76.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,515.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,79.71,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,85.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1700.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Rose Gold Logofractor Gimmicks Variation,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,49.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Logofractor SP Variation Autograph,,FALSE,FALSE,FALSE,FALSE,,,160.51,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,175.04,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,2,Gunnar Henderson,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,14.65,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,30.22,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,12.31,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,153.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.94,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,25.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,197,Hunter Brown,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.92,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,29.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,8.43,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,7.03,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,150.45,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,17.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,6.24,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,177,Ivan Herrera,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.24,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,6.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,12.54,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.88,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,17.66,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.12,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,88.77,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,11.63,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J. T. Realmuto,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.51,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,11.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.56,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.37,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,9.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.09,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,75.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,30,J.T. Realmuto,FALSE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,23.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.88,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,0.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,7.69,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,29,JJ Bleday,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.48,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,12.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,3.91,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.60,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,69.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,6.44,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,12,Jacob deGrom,FALSE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.04,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Green Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Orange Logofractor,,FALSE,FALSE,FALSE,FALSE,,,19.93,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Pink Logofractor,,FALSE,FALSE,FALSE,FALSE,,,2.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Purple Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.63,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Red Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Rose Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,10.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Yellow Logofractor,,FALSE,FALSE,FALSE,FALSE,,,4.02,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,113,Jeremy Pena,TRUE,Logofractor,,FALSE,FALSE,FALSE,FALSE,,,1.74,sportscardspro,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,31,Joc Pederson,TRUE,Blue Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
2023-topps-chrome-baseball,Refractor,31,Joc Pederson,TRUE,Gold Logofractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv
