box_set_slug,category_name,card_number,player_name,rookie_card,variation_name,print_run,is_numbered,is_autograph,is_relic,is_case_hit,insert_set_name,circulation_status,current_value,value_source,image_url,notes,_needs_review,_source_notes,pull_rate_category,pull_rate_is_approximated
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,9.02,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,14.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,9.75,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,18.89,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,8.70,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,7.92,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,4.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,14.10,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,6.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,3.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,3.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,50.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,36.03,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.44,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,4.63,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,4.47,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,4.79,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,85.60,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,84.90,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.31,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.28,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,230.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,142,Francisco Lindor,TRUE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,400.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,142,Francisco Lindor,TRUE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,1.55,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,5,Freddie Freeman,TRUE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.37,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Aqua Lava Refractor,25,TRUE,FALSE,FALSE,FALSE,,,6.72,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Lava Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Aqua Refractor,25,TRUE,FALSE,FALSE,FALSE,,,9.10,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,19.74,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,24.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,31.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,39.37,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,33.89,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,9.95,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,14.32,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,6.90,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,6.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,5.58,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,5.70,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,17.51,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,35.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.12,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.75,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,7.92,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,11.79,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,7.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,69.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,189.60,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.12,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,5,Freddie Freeman,TRUE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,500.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,5,Freddie Freeman,TRUE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,2.05,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,189,Gabriel Moreno,TRUE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Aqua Lava Refractor,25,TRUE,FALSE,FALSE,FALSE,,,5.34,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Lava Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Aqua Refractor,25,TRUE,FALSE,FALSE,FALSE,,,4.92,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,9.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,5.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,4.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,14.59,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,15.52,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,7.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,7.39,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,5.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,4.58,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.24,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,43.93,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,76.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.83,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.87,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,4.70,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,4.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,4.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,170.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,199.31,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.87,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,SP Variation Gold Speckle Refractor,,FALSE,FALSE,FALSE,FALSE,,,45.10,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Super Short Print,TRUE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,SP Variation Green Speckle Refractor,,FALSE,FALSE,FALSE,FALSE,,,21.28,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Super Short Print,TRUE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,SP Variation Orange Speckle Refractor,,FALSE,FALSE,FALSE,FALSE,,,60.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Super Short Print,TRUE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,SP Variation Red Speckle Refractor,,FALSE,FALSE,FALSE,FALSE,,,131.17,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Super Short Print,TRUE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,SP Variation,,FALSE,FALSE,FALSE,FALSE,,,6.20,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Super Short Print,TRUE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.36,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,295.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,189,Gabriel Moreno,TRUE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,346.27,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,189,Gabriel Moreno,TRUE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,2.09,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,110,Garrett Mitchell,TRUE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.46,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Aqua Lava Refractor,25,TRUE,FALSE,FALSE,FALSE,,,4.67,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Lava Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Aqua Refractor,25,TRUE,FALSE,FALSE,FALSE,,,4.31,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,14.22,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,14.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,9.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,23.75,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,29.75,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,7.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,5.64,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,6.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,4.52,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.74,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.61,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,45.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,8.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.59,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,2.72,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,5.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,2.60,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.42,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.80,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,125.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,110,Garrett Mitchell,TRUE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,1450.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,110,Garrett Mitchell,TRUE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,1.78,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,134,George Springer,TRUE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.68,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
